aib_ID,aib_FirstName,aib_LastName,aib_Email,aib_Phone,aib_Age,aib_YearsExperience,aib_AnnualIncome,aib_PostCode,aib_FamilySize,aib_FamilyStatus,aib_AverageMonthlySpend,aib_EducationLevel,aib_OutstandingMortgage,aib_Job,aib_HasLoanAccount,aib_HasDepositAccount,aib_HasCDAccount,aib_HasCreditCard,aib_RegisteredOnline,aib_LoanApproved
CustId_1134,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0197,36,16,22725,08083-6304,2,Married,3290,Associate,641467,Scientist & water quality,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_1135,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0163,52,5,69146,60397-9953,1,Single,1795,Professional,689086,Journalist & magazine,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1136,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0105,63,10,120493,90142-8925,1,Single,7690,Associate,434801,Occupational psychologist,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1137,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0117,48,12,42569,84747-6266,1,Single,5365,Doctrate,671832,Embryologist & clinical,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1138,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0161,48,22,116632,62688,4,Married,6587,Professional,487929,Engineering geologist,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_1139,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0167,64,40,143376,07510-1274,1,Single,2545,Diploma,18006,Psychiatric nurse,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1140,Christi,Cain,c.cain@adatum.com,668-555-0160,59,23,28547,76428,4,Married,1708,Doctrate,337848,Firefighter,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1141,Willie,Abbott,w.abbott@adventure-works.com,414-555-0176,70,16,35523,30856,1,Single,8791,Bachelors,23869,Emergency planning/management officer,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1142,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0115,22,6,153702,90290,4,Married,215,Diploma,474365,Information systems manager,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_1143,Catalina,Craig,c.craig@bellowscollege.com,581-555-0193,22,9,65853,08644-3780,3,Married,3129,Professional,658249,Surveyor & minerals,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
CustId_1144,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0158,45,35,166231,32127-2428,5,Married,7171,Doctrate,397096,Minerals surveyor,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_1145,Araceli,Collins,a.collins@fabrikam.com,415-555-0157,56,23,49279,21994,1,Single,1793,Professional,584249,Psychiatrist,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1146,Willie,Davis,w.davis@fourthcoffee.com,406-555-0191,61,1,159114,02187-0167,4,Married,2682,Doctrate,162264,Health service manager,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1147,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0132,66,4,90827,21544,1,Single,4588,Professional,551695,Pilot & airline,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1148,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0117,62,35,170143,36626-1234,3,Married,7534,Doctrate,508013,Production engineer,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_1149,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0126,60,6,123030,34220,1,Single,5456,Masters,632611,Sports therapist,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_1150,Jared,Raynor,j.raynor@proseware.com,642-555-0198,51,34,59599,14047-6121,1,Single,3566,Bachelors,201434,Location manager,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_1151,Glen,Reuter,g.reuter@relecloud.com,747-555-0135,67,38,140586,58438-2011,1,Single,3564,High School,6166,Medical technical officer,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1152,Mable,Greer,m.greer@tailspintoys.com,591-555-0144,65,32,38876,64981,5,Married,5636,Masters,62561,Materials engineer,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE
CustId_1153,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0128,63,19,99754,71190,4,Married,5796,Doctrate,660661,Fisheries officer,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
CustId_1154,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0107,28,7,72418,48629,1,Single,9368,Bachelors,191720,Film/video editor,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1155,Ismael,Wickham,i.wickham@adatum.com,508-555-0114,47,0,140469,45985-4016,1,Single,611,Associate,368862,Newspaper journalist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1156,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0139,46,24,93299,22237-1764,1,Single,4576,Associate,601145,Chartered certified accountant,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
CustId_1157,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0188,46,19,21766,36098-4050,1,Single,2382,Professional,193682,Armed forces training and education officer,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1158,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0123,66,21,166097,47566,1,Single,5342,Associate,252408,Operations geologist,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1159,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0136,28,31,191023,34353-3341,3,Married,9029,High School,342444,Senior tax professional/tax inspector,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_1160,Alton,Bozeman,a.bozeman@adatum.com,559-555-0177,50,37,158648,97334,5,Married,1440,Masters,175974,Dancer,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1161,Luella,Hardy,l.hardy@adventure-works.com,429-555-0188,62,17,69337,9351,1,Single,3481,High School,669827,Public librarian,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
CustId_1162,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0128,49,29,148099,80615-5192,5,Married,2074,Diploma,686860,Firefighter,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE
CustId_1163,Lorie,Garza,l.garza@bellowscollege.com,636-555-0128,42,28,54905,44750,2,Married,3438,Associate,287507,Futures trader,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_1164,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0126,70,28,126707,82567,1,Single,8539,Bachelors,120503,Mental health nurse,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
CustId_1165,Gene,Strom,g.strom@fabrikam.com,618-555-0133,29,31,54032,74501-5740,1,Single,6682,Doctrate,648622,Sales professional & IT,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1166,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0106,39,29,17942,65901-0588,4,Married,8132,Masters,297046,Lexicographer,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1167,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0126,63,37,100753,21891,5,Married,3445,Diploma,351501,Financial trader,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1168,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0109,50,39,82847,83820,3,Married,7024,High School,557343,Hospital pharmacist,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1169,Devon,Segal,d.segal@nodpublishers.com,783-555-0166,50,19,102291,14625-2745,5,Married,1830,Associate,35430,Telecommunications researcher,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_1170,Elsie,Ellison,e.ellison@proseware.com,722-555-0201,46,2,108463,20963,1,Single,8496,Masters,273409,Insurance broker,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1171,Dora,Patterson,d.patterson@relecloud.com,420-555-0145,21,22,34238,86854,1,Single,4855,High School,359295,Race relations officer,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1172,Tracey,Perez,t.perez@tailspintoys.com,791-555-0185,64,9,155040,46116-9834,5,Married,9470,High School,85837,Cytogeneticist,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1173,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0121,44,32,187384,40939,3,Married,5317,Masters,533009,Secondary school teacher,FALSE,FALSE,FALSE,TRUE,TRUE,
CustId_1174,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0147,56,25,130301,66897,5,Married,3593,Bachelors,53154,Clinical scientist & histocompatibility and immunogenetics,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
CustId_1175,Lorrie,Franklin,l.franklin@adatum.com,668-555-0180,37,13,31197,39849,4,Married,7648,Diploma,348909,Financial controller,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1176,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0197,47,27,86663,70678,1,Single,2459,High School,650679,Systems developer,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
CustId_1177,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0157,64,38,173980,68008,4,Married,4041,Masters,265259,Further education lecturer,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1178,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0156,45,12,62010,46896,1,Single,3468,Doctrate,243683,Social worker,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1179,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0159,48,40,140723,55077-9775,1,Single,8260,Associate,17872,Runner & broadcasting/film/video,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
CustId_1180,Sandra,Gay,s.gay@fabrikam.com,664-555-0131,64,14,58644,59495-8611,4,Married,5084,Bachelors,9254,Police officer,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CustId_1181,Orville,Leake,o.leake@fourthcoffee.com,738-555-0110,48,1,11356,94117,4,Married,5785,Professional,234433,Radio broadcast assistant,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1182,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0108,62,24,147800,86579-8856,1,Single,3372,Associate,167415,Immigration officer,FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_1183,Beau,Hylton,b.hylton@margiestravel.com,764-555-0180,53,16,185910,8625,2,Married,9348,Bachelors,661020,Systems analyst,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1184,Ivy,Beach,i.beach@nodpublishers.com,550-555-0155,25,11,132810,20766,1,Single,1664,Diploma,17854,Pathologist,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1185,Melva,Sloan,m.sloan@proseware.com,601-555-0130,29,9,154953,76145-5329,2,Married,9435,High School,313818,Pharmacist & hospital,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1186,Deloris,Mueller,d.mueller@relecloud.com,400-555-0172,25,19,169374,94433-3628,1,Single,7594,Diploma,564606,Tax adviser,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_1187,Aileen,Aguirre,a.aguirre@tailspintoys.com,661-555-0105,35,7,50129,20813,4,Married,3462,Diploma,180390,Video editor,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
CustId_1188,Corinne,Nunez,c.nunez@vanarsdelltd.com,773-555-0172,28,9,174858,96346,1,Single,3245,High School,675136,Clothing/textile technologist,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1189,Katrina,McKinney,k.mckinney@wingtiptoys.com,527-555-0135,52,10,92071,03543-5007,1,Single,162,Professional,183836,Trading standards officer,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1190,Aisha,Newton,a.newton@adatum.com,581-555-0102,42,16,199799,30806,2,Married,2648,Diploma,190161,Administrator & local government,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1191,Iris,Pope,i.pope@adventure-works.com,536-555-0141,42,24,182096,67929-9009,2,Married,4788,Bachelors,452459,Scientist & biomedical,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1192,Antoine,Lauer,a.lauer@alpineskihouse.com,610-555-0171,46,7,88069,13962,3,Married,8430,Diploma,558259,Games developer,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1193,Francisco,Worsham,f.worsham@bellowscollege.com,582-555-0130,27,38,131499,13112,2,Married,9181,Bachelors,123154,Secretary/administrator,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1194,Sonja,Arnold,s.arnold@bestforyouorganics.com,700-555-0116,44,16,150026,66807,5,Married,2736,Associate,294988,Furniture conservator/restorer,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1195,Bennie,Stoker,b.stoker@fabrikam.com,674-555-0140,64,25,51523,52066,4,Married,3294,High School,664157,Medical physicist,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1196,Jesse,Overby,j.overby@fourthcoffee.com,594-555-0147,40,22,37113,6395,5,Married,283,Bachelors,609823,International aid/development worker,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1197,Jon,Dortch,j.dortch@lamnahealtcare.com,416-555-0132,24,15,112973,9835,2,Married,9155,Professional,532208,Hospital doctor,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_1198,Mike,Bui,m.bui@margiestravel.com,563-555-0119,53,9,188539,22511-8249,3,Married,482,Professional,398216,Programmer & multimedia,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1199,Corinne,Myers,c.myers@nodpublishers.com,408-555-0129,28,24,196245,7843,1,Single,9514,Associate,427906,Mudlogger,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
CustId_1200,Janna,Clements,j.clements@proseware.com,793-555-0114,47,29,86164,36433-2361,1,Single,3313,Diploma,447984,Cartographer,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_1201,Desmond,Benefield,d.benefield@relecloud.com,791-555-0105,53,2,162728,11345-5348,1,Single,7043,Associate,127771,Chiropractor,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
CustId_1202,Ronda,Morin,r.morin@tailspintoys.com,615-555-0186,36,25,56526,62988,2,Married,7803,Masters,546249,Commercial horticulturist,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1203,Russell,Guido,r.guido@vanarsdelltd.com,746-555-0156,46,39,126644,06108-7170,4,Married,2640,High School,232184,Minerals surveyor,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1204,Muriel,Cherry,m.cherry@wingtiptoys.com,686-555-0104,20,17,65622,15096-9168,1,Single,5942,Masters,572335,Oncologist,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1205,Terence,Foret,t.foret@adatum.com,561-555-0112,27,29,143940,38789-4982,1,Single,9697,Bachelors,662567,Theatre stage manager,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1206,Jayne,Stuart,j.stuart@adventure-works.com,586-555-0151,45,21,56001,48149-8021,2,Married,1747,Bachelors,43372,Audiological scientist,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1207,Lois,Key,l.key@alpineskihouse.com,627-555-0135,49,12,97162,47036,2,Married,3127,Bachelors,152035,Scientist & research (medical),FALSE,FALSE,FALSE,FALSE,TRUE,
CustId_1208,Lewis,Bartels,l.bartels@bellowscollege.com,687-555-0143,53,34,22703,95792-4798,3,Married,1617,Associate,263585,Therapeutic radiographer,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
CustId_1209,Ruthie,Coffey,r.coffey@bestforyouorganics.com,403-555-0153,36,15,187411,63671,3,Married,692,Doctrate,455094,Conservator & museum/gallery,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1210,Freddy,Nall,f.nall@fabrikam.com,540-555-0152,39,5,26259,36085-1145,4,Married,7056,Diploma,373573,Corporate investment banker,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1211,Aimee,Berry,a.berry@fourthcoffee.com,553-555-0126,21,6,156622,95902-7181,3,Married,9367,High School,569425,Copywriter & advertising,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1212,Bridget,Joyner,b.joyner@lamnahealtcare.com,757-555-0110,62,37,184438,95231,1,Single,2565,Doctrate,333788,Drilling engineer,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1213,Sofia,Petersen,s.petersen@margiestravel.com,470-555-0184,50,38,112182,23693-3502,1,Single,9744,Doctrate,268254,Production engineer,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_1214,George,Pinkney,g.pinkney@nodpublishers.com,757-555-0198,58,19,37055,06986-3055,4,Married,3374,Doctrate,207305,Dentist,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1215,Alphonso,McConnell,a.mcconnell@proseware.com,564-555-0164,65,13,179464,41843-5040,1,Single,8319,Bachelors,567715,Diagnostic radiographer,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1216,Kelvin,Bilodeau,k.bilodeau@relecloud.com,791-555-0106,22,11,102760,9635,2,Married,5309,High School,473351,Merchandiser & retail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_1217,Elisabeth,Reyes,e.reyes@tailspintoys.com,674-555-0118,22,2,170274,54725-7229,1,Single,4826,Bachelors,353804,Make,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1218,Eve,Fitzgerald,e.fitzgerald@vanarsdelltd.com,557-555-0162,35,22,78829,16880-9214,1,Single,9874,Bachelors,476919,Chief Strategy Officer,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
CustId_1219,Vicki,Middleton,v.middleton@wingtiptoys.com,682-555-0168,30,30,80460,47499,3,Married,5967,Diploma,252415,Operational investment banker,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_1220,Christi,Cain,c.cain@adatum.com,668-555-0161,55,4,107078,19956,1,Single,1374,Associate,219217,Higher education careers adviser,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1221,Willie,Abbott,w.abbott@adventure-works.com,414-555-0177,42,25,82205,79716-5561,1,Single,4949,High School,349098,Artist,FALSE,FALSE,FALSE,FALSE,FALSE,
CustId_1222,Angelina,Garcia,a.garcia@alpineskihouse.com,641-555-0116,54,27,108001,71428-0143,2,Married,3059,Associate,119234,Surveyor & hydrographic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1223,Catalina,Craig,c.craig@bellowscollege.com,581-555-0194,62,0,156368,5797,1,Single,2101,Associate,659547,Glass blower/designer,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_1224,Clyde,Broadnax,c.broadnax@bestforyouorganics.com,416-555-0159,48,21,191018,99504,4,Married,681,High School,590376,Scientist & biomedical,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
CustId_1225,Araceli,Collins,a.collins@fabrikam.com,415-555-0158,32,38,171521,42199-7865,1,Single,2123,Associate,189402,Research officer & trade union,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1226,Willie,Davis,w.davis@fourthcoffee.com,406-555-0192,58,40,94341,19506,4,Married,1740,High School,498447,Fast food restaurant manager,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
CustId_1227,Sue,Simmons,s.simmons@lamnahealtcare.com,614-555-0133,61,6,148707,20300,5,Married,6080,Diploma,138855,Politician's assistant,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
CustId_1228,Laurence,McGowan,l.mcgowan@margiestravel.com,794-555-0118,57,27,8072,3799,5,Married,2356,High School,345789,Contracting civil engineer,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1229,Georgia,Jordan,g.jordan@nodpublishers.com,705-555-0127,51,36,90401,74426,2,Married,5311,Professional,651707,Research officer & political party,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_1230,Jared,Raynor,j.raynor@proseware.com,642-555-0199,62,1,100321,07168-1610,1,Single,4065,Professional,196969,Product designer,FALSE,TRUE,FALSE,FALSE,TRUE,
CustId_1231,Glen,Reuter,g.reuter@relecloud.com,747-555-0136,52,15,41914,15973,1,Single,7936,Associate,264620,Civil Service fast streamer,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
CustId_1232,Mable,Greer,m.greer@tailspintoys.com,591-555-0145,34,27,100326,1235,1,Single,8933,Doctrate,574829,Travel agency manager,FALSE,TRUE,FALSE,FALSE,FALSE,
CustId_1233,Eunice,Wheeler,e.wheeler@vanarsdelltd.com,645-555-0129,45,31,32731,54864-9253,1,Single,3033,Bachelors,532043,Armed forces operational officer,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
CustId_1234,Yolanda,Irwin,y.irwin@wingtiptoys.com,789-555-0108,38,4,166592,66837,1,Single,2248,Diploma,119483,Hydrogeologist,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_1235,Ismael,Wickham,i.wickham@adatum.com,508-555-0115,44,25,156865,77253,1,Single,9474,Diploma,617933,Midwife,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
CustId_1236,Susanne,Whitehead,s.whitehead@adventure-works.com,522-555-0140,38,13,16975,13717,1,Single,1630,Bachelors,38896,Maintenance engineer,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1237,Rosalyn,Lopez,r.lopez@alpineskihouse.com,616-555-0189,55,10,31633,80601,4,Married,9759,Associate,613046,Chiropractor,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
CustId_1238,Dolly,Mosley,d.mosley@bellowscollege.com,714-555-0124,47,40,21055,26637-0336,3,Married,7875,Bachelors,627555,Physicist & medical,FALSE,FALSE,FALSE,TRUE,FALSE,
CustId_1239,Rose,Nguyen,r.nguyen@bestforyouorganics.com,509-555-0137,24,39,87255,76612,1,Single,784,High School,10591,Broadcast journalist,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
CustId_1240,Alton,Bozeman,a.bozeman@adatum.com,559-555-0178,28,13,85423,86357-4865,1,Single,1746,Professional,505763,Horticultural therapist,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1241,Luella,Hardy,l.hardy@adventure-works.com,429-555-0189,44,5,170693,51066-3000,1,Single,9578,Bachelors,246627,Estate manager/land agent,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
CustId_1242,Kasey,Francis,k.francis@alpineskihouse.com,682-555-0129,67,33,193817,40627,4,Married,4402,Doctrate,307505,Diplomatic Services operational officer,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1243,Lorie,Garza,l.garza@bellowscollege.com,636-555-0129,52,12,156729,10754,5,Married,5554,Doctrate,669006,Recycling officer,FALSE,TRUE,TRUE,FALSE,TRUE,
CustId_1244,Wilson,Keyser,w.keyser@bestforyouorganics.com,411-555-0127,46,33,196240,77544,1,Single,4778,Diploma,139293,Journalist & broadcasting,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1245,Gene,Strom,g.strom@fabrikam.com,618-555-0134,35,30,193693,33483-2833,3,Married,306,High School,321158,Restaurant manager & fast food,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
CustId_1246,Keith,Ledet,k.ledet@fourthcoffee.com,624-555-0107,54,20,100123,30829-3192,1,Single,8050,Diploma,420311,Community pharmacist,FALSE,FALSE,TRUE,FALSE,FALSE,
CustId_1247,Joel,Novotny,j.novotny@lamnahealtcare.com,513-555-0127,37,6,108987,31230,3,Married,1690,Bachelors,502045,Osteopath,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
CustId_1248,Rudolph,Barringer,r.barringer@margiestravel.com,679-555-0110,42,21,142099,57664-2905,1,Single,7987,Professional,275748,Social researcher,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE
CustId_1249,Devon,Segal,d.segal@nodpublishers.com,783-555-0167,55,35,31593,68883,4,Married,2205,Doctrate,330705,Designer & graphic,FALSE,FALSE,TRUE,TRUE,TRUE,
CustId_1250,Elsie,Ellison,e.ellison@proseware.com,722-555-0202,52,18,80112,36416,3,Married,7644,Doctrate,97151,Air broker,FALSE,TRUE,TRUE,FALSE,FALSE,
CustId_1251,Dora,Patterson,d.patterson@relecloud.com,420-555-0146,39,21,144799,76003,1,Single,8492,Bachelors,329489,Artist,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_1252,Tracey,Perez,t.perez@tailspintoys.com,791-555-0186,60,9,43574,87032,4,Married,9358,Professional,655073,Nutritional therapist,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
CustId_1253,Mona,Madden,m.madden@vanarsdelltd.com,441-555-0122,40,5,81218,22111,2,Married,4991,Associate,635607,Community pharmacist,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
CustId_1254,Murray,Pettway,m.pettway@wingtiptoys.com,625-555-0148,58,24,48026,83734,2,Married,2748,Diploma,498722,Maintenance engineer,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
CustId_1255,Lorrie,Franklin,l.franklin@adatum.com,668-555-0181,43,22,174135,83863-8892,1,Single,5453,High School,309494,Buyer & industrial,FALSE,TRUE,TRUE,TRUE,FALSE,
CustId_1256,Dustin,Liddell,d.liddell@adventure-works.com,681-555-0198,31,14,190236,64349-8583,5,Married,5995,Doctrate,236091,Police officer,FALSE,FALSE,TRUE,FALSE,TRUE,
CustId_1257,Courtney,McKee,c.mckee@alpineskihouse.com,641-555-0158,57,17,168392,23010,1,Single,43,Masters,529625,Speech and language therapist,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1258,Cathryn,Pickett,c.pickett@bellowscollege.com,744-555-0157,22,4,167437,65765-6665,4,Married,9528,Professional,320055,Fitness centre manager,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
CustId_1259,Wilson,Conger,w.conger@bestforyouorganics.com,545-555-0160,42,0,166472,41311,2,Married,4333,Associate,141221,Travel agency manager,FALSE,TRUE,FALSE,TRUE,FALSE,
CustId_1260,Sandra,Gay,s.gay@fabrikam.com,664-555-0132,52,6,84066,1440,1,Single,7022,Masters,532423,Printmaker,FALSE,TRUE,FALSE,TRUE,TRUE,
CustId_1261,Orville,Leake,o.leake@fourthcoffee.com,738-555-0111,21,15,119868,11442-2619,1,Single,9135,Doctrate,197056,Engineering geologist,FALSE,TRUE,TRUE,TRUE,TRUE,
CustId_1262,Brigitte,Hobbs,b.hobbs@lamnahealtcare.com,530-555-0109,69,11,141055,66787,1,Single,669,Associate,303876,Hydrogeologist,FALSE,FALSE,TRUE,TRUE,FALSE,
CustId_1263,Beau,Hylton,b.hylton@margiestravel.com,764-555-0181,24,15,97216,83431,2,Married,6061,Diploma,185632,Air broker,FALSE,FALSE,FALSE,TRUE,FALSE,
